uid,objet,type,date,seance,sort,identiques,amendement,sous_amendement,cr,url_scrutin,url_seance
VTANR5L16V1195,l'amendement n° 516 de Mme Laporte à l'article 1er F du projet de loi relatif à l'accélération des procédures liées à la construction de nouvelles installations nucléaires à proximité de sites nucléaires existants et au fonctionnement des installations existantes (première lecture).,scrutin public ordinaire,2023-03-14,RUANR5L16S2023IDS26880,rejeté,False,True,False,CRSANR5L16S2023O1N176,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1195,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N176
VTANR5L16V202,l'amendement n° 238 de M. Catteau à l'article premier du projet de loi portant mesures d'urgence relatives au fonctionnement du marché du travail en vue du plein emploi (première lecture).,scrutin public ordinaire,2022-10-04,RUANR5L16S2023IDS26380,rejeté,False,True,False,CRSANR5L16S2023O1N004,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/202,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N004
VTANR5L16V1322,l'amendement n° 102 de Mme Lechanteux à l'article 1er A de la proposition de loi visant à protéger les logements contre l'occupation illicite (deuxième lecture).,scrutin public ordinaire,2023-03-29,RUANR5L16S2023IDS26942,rejeté,False,True,False,CRSANR5L16S2023O1N196,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1322,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N196
VTANR5L16V1608,l'amendement n° 538 de Mme Colombier suivant à l'article 2 et rapport annexé du projet de loi relatif à la programmation militaire pour les années 2024 à 2030 et portant diverses dispositions intéressant la défense (première lecture).,scrutin public ordinaire,2023-05-24,RUANR5L16S2023IDS27072,rejeté,False,True,False,CRSANR5L16S2023O1N243,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1608,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N243
VTANR5L16V86,l'amendement n° 518 de Mme Le Pen avant l'article premier du projet de loi de finances rectificative pour 2022 (première lecture).,scrutin public ordinaire,2022-07-22,RUANR5L16S2022IDS26241,rejeté,False,True,False,CRSANR5L16S2022E1N017,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/86,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2022E1N017
VTANR5L16V294,l'amendement n° 2733 de M. Tanguy après l'article 3 du projet de loi de finances pour 2023 (première lecture).,scrutin public ordinaire,2022-10-13,RUANR5L16S2023IDS26394,rejeté,False,True,False,CRSANR5L16S2023O1N018,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/294,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N018
VTANR5L16V1152,l'amendement n° 42 de Mme Levavasseur après l'article premier de la proposition de loi visant à favoriser l'accompagnement des couples confrontés à une fausse couche (première lecture).,scrutin public ordinaire,2023-03-08,RUANR5L16S2023IDS26863,rejeté,False,True,False,CRSANR5L16S2023O1N172,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1152,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N172
VTANR5L16V1131,l'amendement n° 17 de Mme Lavalette après l'article premier de la proposition de loi relative à la prévention de l'exposition excessive des enfants aux écrans (première lecture).,scrutin public ordinaire,2023-03-07,RUANR5L16S2023IDS26860,rejeté,False,True,False,CRSANR5L16S2023O1N170,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1131,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N170
VTANR5L16V520,l'amendement n° 352 de M. Jean-Philippe Tanguy avant l'article 1 du projet de loi de finances rectificative pour 2022 (première lecture).,scrutin public ordinaire,2022-11-08,RUANR5L16S2023IDS26434,rejeté,False,True,False,CRSANR5L16S2023O1N049,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/520,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N049
VTANR5L16V851,le sous-amendement n° 74 de M. de Fournas à l'amendement n° 63 (2ème rect.) de M. Decrozaille à l'article 3 de la proposition de loi visant à sécuriser l'approvisionnement des Français en produits de grande consommation (première lecture).,scrutin public ordinaire,2023-01-18,RUANR5L16S2023IDS26691,rejeté,False,True,True,CRSANR5L16S2023O1N121,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/851,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N121
VTANR5L16V412,l'amendement n° 1907 de M. Berteloot à l'article 27 et État B de la seconde partie du projet de loi de finances pour 2023 (première lecture) - Mission Justice,scrutin public ordinaire,2022-10-27,RUANR5L16S2023IDS26418,rejeté,False,True,False,CRSANR5L16S2023O1N036,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/412,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N036
VTANR5L16V1174,l'amendement n° 580 de Mme Menache à l'article 1er D du projet de loi relatif à l'accélération des procédures lièes à la construction de nouvelles installations nucléaires à proximité de sites nucléaires existants et au fonctionnement des installations existantes (première lecture).,scrutin public ordinaire,2023-03-13,RUANR5L16S2023IDS26878,rejeté,False,True,False,CRSANR5L16S2023O1N174,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1174,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N174
VTANR5L16V828,l'amendement n° 25 de M. Meurin après l'article 2 de la proposition de loi visant à supprimer les zones à faibles émissions mobilité (première lecture).,scrutin public ordinaire,2023-01-12,RUANR5L16S2023IDS26685,rejeté,False,True,False,CRSANR5L16S2023O1N114,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/828,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N114
VTANR5L16V1122,l'amendement n° 11 de Mme Loir à l'article premier de la proposition de loi relative à la prévention de l'exposition excessive des enfants aux écrans (première lecture).,scrutin public ordinaire,2023-03-06,RUANR5L16S2023IDS26858,rejeté,False,True,False,CRSANR5L16S2023O1N167,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1122,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N167
VTANR5L16V692,l'amendement n° 2702 de M. Berteloot à l'article 3 (examen prioritaire) du projet de loi relatif à l'accélération de la production d'énergies renouvelables (première lecture).,scrutin public ordinaire,2022-12-07,RUANR5L16S2023IDS26602,rejeté,False,True,False,CRSANR5L16S2023O1N088,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/692,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N088
VTANR5L16V1661,l'amendement n° 1731 de M. Pfeffer à l'article 2 et rapport annexé du projet de loi relatif à la programmation militaire pour les années 2024 à 2030 et portant diverses dispositions intéressant la défense (première lecture).,scrutin public ordinaire,2023-05-26,RUANR5L16S2023IDS27077,rejeté,False,True,False,CRSANR5L16S2023O1N248,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1661,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N248
VTANR5L16V427,l'amendement n° 179 de Mme Blanc à l'article 27 et État B de la seconde partie du projet de loi de finances pour 2023 (première lecture) - Mission Culture.,scrutin public ordinaire,2022-10-28,RUANR5L16S2023IDS26420,rejeté,False,True,False,CRSANR5L16S2023O1N038,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/427,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N038
VTANR5L16V928,l'amendement n° 9 de M. Bilde après l'article premier de la proposition de loi visant à garantir un tarif réduit aux étudiants boursiers et précaires dans les sites de restauration gérés par les centres régionaux des oeuvres universitaires (première lecture).,scrutin public ordinaire,2023-02-09,RUANR5L16S2023IDS26784,rejeté,False,True,False,CRSANR5L16S2023O1N138,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/928,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N138
VTANR5L16V417,l'amendement n° 1855 de M. Schreck à l'article 30 et État G de la seconde partie du projet de loi de finances pour 2023 (première lecture) - Mission Justice,scrutin public ordinaire,2022-10-27,RUANR5L16S2023IDS26418,rejeté,False,True,False,CRSANR5L16S2023O1N036,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/417,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N036
VTANR5L16V1236,l'amendement n° 576 de M. Loubet après l'article 13 du projet de loi relatif à l’accélération des procédures liées à la construction de nouvelles installations nucléaires à proximité de sites nucléaires existants et au fonctionnement des installations existantes (première lecture).,scrutin public ordinaire,2023-03-16,RUANR5L16S2023IDS26894,rejeté,False,True,False,CRSANR5L16S2023O1N181,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1236,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N181
VTANR5L16V1611,l'amendement n° 437 de Mme Galzy à l'article 2 et rapport annexé du projet de loi relatif à la programmation militaire pour les années 2024 à 2030 et portant diverses dispositions intéressant la défense (première lecture).,scrutin public ordinaire,2023-05-24,RUANR5L16S2023IDS27072,rejeté,False,True,False,CRSANR5L16S2023O1N243,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1611,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N243
VTANR5L16V1139,l'amendement n° 5 de M. Frappé après l'article 5 de la proposition de loi relative à la prévention de l'exposition excessive des enfants aux écrans (première lecture).,scrutin public ordinaire,2023-03-07,RUANR5L16S2023IDS26860,rejeté,False,True,False,CRSANR5L16S2023O1N170,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1139,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N170
VTANR5L16V30,l'amendement n° 682 de M. Catteau à l'article premier du projet de loi portant mesures d'urgence pour la protection du pouvoir d'achat (première lecture).,scrutin public ordinaire,2022-07-19,RUANR5L16S2022IDS26206,rejeté,False,True,False,CRSANR5L16S2022E1N009,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/30,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2022E1N009
VTANR5L16V1350,l'amendement n° 87 de Mme Engrand à l'article 2 B de la proposition de loi visant à lutter contre les arnaques et les dérives des influenceurs sur les réseaux sociaux (première lecture).,scrutin public ordinaire,2023-03-30,RUANR5L16S2023IDS26945,rejeté,False,True,False,CRSANR5L16S2023O1N199,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1350,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N199
VTANR5L16V579,l'amendement n° 379 de Mme Lechanteux à l'article 6 du projet de loi d'orientation et de programmation du ministère de l'intérieur (première lecture).,scrutin public ordinaire,2022-11-16,RUANR5L16S2023IDS26502,rejeté,False,True,False,CRSANR5L16S2023O1N055,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/579,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N055
VTANR5L16V848,l'amendement n° 27 de M. de Fournas après l'article 2 de la proposition de loi visant à sécuriser l'approvisionnement des Français en produits de grande consommation (première lecture).,scrutin public ordinaire,2023-01-18,RUANR5L16S2023IDS26691,rejeté,False,True,False,CRSANR5L16S2023O1N121,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/848,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N121
VTANR5L16V109,l'amendement n° 520 de Mme Le Pen après l'article 3 du projet de loi de finances rectificative pour 2022 (première lecture).,scrutin public ordinaire,2022-07-23,RUANR5L16S2022IDS26278,rejeté,False,True,False,CRSANR5L16S2022E1N019,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/109,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2022E1N019
VTANR5L16V1154,l'amendement n° 44 de Mme Levavasseur après l'article premier de la proposition de loi visant à favoriser l'accompagnement des couples confrontés à une fausse couche (première lecture).,scrutin public ordinaire,2023-03-08,RUANR5L16S2023IDS26863,rejeté,False,True,False,CRSANR5L16S2023O1N172,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1154,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N172
VTANR5L16V779,l'amendement n° 1286 de M. Ménagé après l'article 16 ter A du projet de loi relatif à l'accélération de la production d'énergies renouvelables (première lecture).,scrutin public ordinaire,2022-12-13,RUANR5L16S2023IDS26619,rejeté,False,True,False,CRSANR5L16S2023O1N098,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/779,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N098
VTANR5L16V263,l'amendement n° 393 de M. Bryan Masson après l'article 3 du projet de loi de finances pour 2023 (première lecture).,scrutin public ordinaire,2022-10-12,RUANR5L16S2023IDS26390,rejeté,False,True,False,CRSANR5L16S2023O1N014,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/263,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N014
VTANR5L16V1272,l'amendement n° 56 de M. Gillet à l'article 7 du projet de loi relatif aux jeux Olympiques et Paralympiques de 2024 et portant diverses autres dispositions (première lecture).,scrutin public ordinaire,2023-03-23,RUANR5L16S2023IDS26890,rejeté,False,True,False,CRSANR5L16S2023O1N188,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1272,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N188
VTANR5L16V210,l'amendement n° 192 rectifié de Mme Le Pen après l'article premier du projet de loi portant mesures d'urgence relatives au fonctionnement du marché du travail en vue du plein emploi (première lecture).,scrutin public ordinaire,2022-10-05,RUANR5L16S2023IDS26381,rejeté,False,True,False,CRSANR5L16S2023O1N005,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/210,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N005
VTANR5L16V264,l'amendement n° 1777 de Mme Parmentier après l'article 3 du projet de loi de finances pour 2023 (première lecture).,scrutin public ordinaire,2022-10-12,RUANR5L16S2023IDS26390,rejeté,False,True,False,CRSANR5L16S2023O1N014,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/264,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N014
VTANR5L16V1321,l'amendement n° 101 de Mme Lechanteux à l'article 1er A de la proposition de loi visant à protéger les logements contre l'occupation illicite (deuxième lecture).,scrutin public ordinaire,2023-03-29,RUANR5L16S2023IDS26942,rejeté,False,True,False,CRSANR5L16S2023O1N196,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1321,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N196
VTANR5L16V1132,l'amendement n° 18 de Mme Lavalette après l'article premier de la proposition de loi relative à la prévention de l'exposition excessive des enfants aux écrans (première lecture).,scrutin public ordinaire,2023-03-07,RUANR5L16S2023IDS26860,rejeté,False,True,False,CRSANR5L16S2023O1N170,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1132,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N170
VTANR5L16V847,l'amendement n° 28 de M. de Fournas après l'article 2 de la proposition de loi visant à sécuriser l'approvisionnement des Français en produits de grande consommation (première lecture).,scrutin public ordinaire,2023-01-18,RUANR5L16S2023IDS26691,rejeté,False,True,False,CRSANR5L16S2023O1N121,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/847,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N121
VTANR5L16V265,l'amendement n° 2472 de M. Jean-Philippe Tanguy après l'article 3 du projet de loi de finances pour 2023 (première lecture).,scrutin public ordinaire,2022-10-12,RUANR5L16S2023IDS26391,rejeté,False,True,False,CRSANR5L16S2023O1N015,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/265,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N015
VTANR5L16V207,l'amendement n° 232 de M. Catteau à l'article premier du projet de loi portant mesures d'urgence relatives au fonctionnement du marché du travail en vue du plein emploi (première lecture).,scrutin public ordinaire,2022-10-04,RUANR5L16S2023IDS26380,rejeté,False,True,False,CRSANR5L16S2023O1N004,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/207,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N004
VTANR5L16V318,l'amendement n° 3251 de Mme Parmentier après l'article 3 du projet de loi de finances pour 2023 (première lecture).,scrutin public ordinaire,2022-10-14,RUANR5L16S2023IDS26397,rejeté,False,True,False,CRSANR5L16S2023O1N021,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/318,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N021
VTANR5L16V1362,l'amendement n° 16 de Mme Galzy à l'article premier de la proposition de loi visant à mieux manger en soutenant les Français face à l'inflation et en favorisant l'accès à une alimentation saine (première lecture).,scrutin public ordinaire,2023-04-06,RUANR5L16S2023IDS26966,rejeté,False,True,False,CRSANR5L16S2023O1N206,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1362,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N206
VTANR5L16V1529,l'amendement n° 230 de Mme Florence Goulet après l'article 7 ter de la proposition de loi visant à renforcer la prévention et la lutte contre l'intensification et l'extension du risque incendie (première lecture).,scrutin public ordinaire,2023-05-15,RUANR5L16S2023IDS27058,rejeté,False,True,False,CRSANR5L16S2023O1N233,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1529,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N233
VTANR5L16V17,l'amendement n° 672 de M. Catteau à l'article premier du projet de loi portant mesures d'urgence pour la protection du pouvoir d'achat (première lecture).,scrutin public ordinaire,2022-07-18,RUANR5L16S2022IDS26204,rejeté,False,True,False,CRSANR5L16S2022E1N007,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/17,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2022E1N007
VTANR5L16V431,l'amendement n° 379 de M. Lottiaux à l'article 27 et État B de la seconde partie du projet de loi de finances pour 2023 (première lecture) - Mission Culture.,scrutin public ordinaire,2022-10-28,RUANR5L16S2023IDS26420,rejeté,False,True,False,CRSANR5L16S2023O1N038,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/431,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N038
VTANR5L16V397,l'amendement n° 1865 de M. Schreck à l'article 27 et État B de la seconde partie du projet de loi de finances pour 2023 (première lecture) - Mission Justice,scrutin public ordinaire,2022-10-27,RUANR5L16S2023IDS26418,rejeté,False,True,False,CRSANR5L16S2023O1N036,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/397,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N036
VTANR5L16V1639,l'amendement n° 224 de Mme Galzy à l'article 2 et rapport annexé du projet de loi relatif à la programmation militaire pour les années 2024 à 2030 et portant diverses dispositions intéressant la défense (première lecture).,scrutin public ordinaire,2023-05-25,RUANR5L16S2023IDS27075,rejeté,False,True,False,CRSANR5L16S2023O1N246,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1639,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N246
VTANR5L16V267,l'amendement n° 2470 de M. Jean-Philippe Tanguy après l'article 3 du projet de loi de finances pour 2023 (première lecture).,scrutin public ordinaire,2022-10-12,RUANR5L16S2023IDS26391,rejeté,False,True,False,CRSANR5L16S2023O1N015,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/267,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N015
VTANR5L16V1178,l'amendement n° 579 de M. Jean-Philippe Tanguy à l'article 1er D du projet de loi relatif à l'accélération des procédures lièes à la construction de nouvelles installations nucléaires à proximité de sites nucléaires existants et au fonctionnement des installations existantes (première lecture).,scrutin public ordinaire,2023-03-14,RUANR5L16S2023IDS26879,rejeté,False,True,False,CRSANR5L16S2023O1N175,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1178,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N175
VTANR5L16V505,l'amendement n° 339 de M. Jean-Philippe Tanguy avant l'article 1 du projet de loi de finances rectificative pour 2022 (première lecture).,scrutin public ordinaire,2022-11-07,RUANR5L16S2023IDS26445,rejeté,False,True,False,CRSANR5L16S2023O1N048,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/505,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N048
VTANR5L16V463,l'amendement n° 1376 de Mme Le Pen à l'article 27 et État B de la seconde partie du projet de loi de finances pour 2023 (première lecture) - Mission Outre-Mer.,scrutin public ordinaire,2022-10-28,RUANR5L16S2023IDS26422,rejeté,False,True,False,CRSANR5L16S2023O1N040,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/463,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N040
VTANR5L16V866,l'amendement n° 70 de Mme Mélin à l'article premier de la proposition de loi portant amélioration de l'accès aux soins par la confiance aux professionnels de santé (première lecture).,scrutin public ordinaire,2023-01-18,RUANR5L16S2023IDS26692,rejeté,False,True,False,CRSANR5L16S2023O1N122,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/866,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N122
VTANR5L16V583,l'amendement n° 1230 de Mme Parmentier à l'article 7 du projet de loi d'orientation et de programmation du ministère de l'intérieur (première lecture).,scrutin public ordinaire,2022-11-16,RUANR5L16S2023IDS26552,rejeté,False,True,False,CRSANR5L16S2023O1N056,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/583,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N056
VTANR5L16V1602,l'amendement n° 504 de M. Giletti à l'article 2 et rapport annexé du projet de loi relatif à la programmation militaire pour les années 2024 à 2030 et portant diverses dispositions intéressant la défense (première lecture).,scrutin public ordinaire,2023-05-23,RUANR5L16S2023IDS27071,rejeté,False,True,False,CRSANR5L16S2023O1N242,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1602,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N242
VTANR5L16V514,l'amendement n° 341 de M. Jean-Philippe Tanguy avant l'article 1 du projet de loi de finances rectificative pour 2022 (première lecture).,scrutin public ordinaire,2022-11-07,RUANR5L16S2023IDS26445,rejeté,False,True,False,CRSANR5L16S2023O1N048,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/514,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N048
VTANR5L16V1625,l'amendement n° 323 de M. Jacobelli à l'article 2 et rapport annexé du projet de loi relatif à la programmation militaire pour les années 2024 à 2030 et portant diverses dispositions intéressant la défense (première lecture).,scrutin public ordinaire,2023-05-24,RUANR5L16S2023IDS27073,rejeté,False,True,False,CRSANR5L16S2023O1N244,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1625,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N244
VTANR5L16V1416,l'amendement n° 866 de Mme Dogor-Such à l'article premier de la proposition de loi portant mesures pour bâtir la société du bien vieillir en France (première lecture).,scrutin public ordinaire,2023-04-12,RUANR5L16S2023IDS26999,rejeté,False,True,False,CRSANR5L16S2023O1N212,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1416,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N212
VTANR5L16V429,l'amendement n° 1585 de Mme Pollet à l'article 27 et État B de la seconde partie du projet de loi de finances pour 2023 (première lecture) - Mission Culture.,scrutin public ordinaire,2022-10-28,RUANR5L16S2023IDS26420,rejeté,False,True,False,CRSANR5L16S2023O1N038,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/429,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N038
VTANR5L16V1560,l'amendement n° 32 de M. Rancoule à l'article 20 (supprimé) de la proposition de loi visant à renforcer la prévention et la lutte contre l'intensification et l'extension du risque incendie (première lecture).,scrutin public ordinaire,2023-05-17,RUANR5L16S2023IDS27061,rejeté,False,True,False,CRSANR5L16S2023O1N236,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1560,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N236
VTANR5L16V408,l'amendement n° 1775 de M. Berteloot à l'article 27 et État B de la seconde partie du projet de loi de finances pour 2023 (première lecture) - Mission Justice,scrutin public ordinaire,2022-10-27,RUANR5L16S2023IDS26418,rejeté,False,True,False,CRSANR5L16S2023O1N036,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/408,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N036
VTANR5L16V1271,l'amendement n° 509 de M. Guitton à l'article 7 du projet de loi relatif aux jeux Olympiques et Paralympiques de 2024 et portant diverses autres dispositions (première lecture).,scrutin public ordinaire,2023-03-23,RUANR5L16S2023IDS26890,rejeté,False,True,False,CRSANR5L16S2023O1N188,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1271,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N188
VTANR5L16V1365,le sous-amendement n° 102 de M. de Fournas à l'amendement n° 94 du Gouvernement à l'article premier de la proposition de loi visant à mieux manger en soutenant les Français face à l'inflation et en favorisant l'accès à une alimentation saine (première lecture).,scrutin public ordinaire,2023-04-06,RUANR5L16S2023IDS26966,rejeté,False,True,True,CRSANR5L16S2023O1N206,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1365,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N206
